language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
155	Tat_Cimi	97	dream#sleeping#	X (dream) about Y	сниться	X-у (сниться) Y		DIR	OBL~DIR	TR	TR		aslan bä xo leylå=rä bä-dir-än	PN LOC sleep PN=OBL IPFV-see₂-PRS:3	‘Aslan dreams about Leyla.’			CV
155	Tat_Cimi	98	agree	X (agree) with Y	соглашаться	X (соглашаться) с Y-ом		DIR	ba.az	Y	DIR_ba.az	Non-verbal predicate.	aslan bä leylå=råz razilašmiš bu	PN LOC PN=with agreeing be₂:PST:3	‘Aslan agreed with Leyla.’			
155	Tat_Cimi	99	have_a_quarrel	X (have a quarrel) with Y	ссориться	X (ссориться) с кем Y		DIR	ba.az	Y	DIR_ba.az		aslan bä leylå=råz däʕvä säxt	PN LOC PN=with fight do₂:PST:3	‘Aslan had a quarrel with Leyla.’			CV
155	Tat_Cimi	100	cost	X (cost) Y	стоить	X (стоить) Y (один доллар)		DIR	ba	Y	DIR_ba	Non-verbal predicate.	i quruškä bä yä manat=ü	this cup LOC one manat=COP:3	‘This cup costs one euro.’			
155	Tat_Cimi	101	shoot_at	X (shoot) at Y	стрелять	X (стрелять) в Y-а		DIR	ba	Y	DIR_ba		aslan bä quš güllä šund	PN LOC bird bullet throw₂:PST:3	‘Aslan shot at the bird.’			CV
155	Tat_Cimi	102	pour	X (pour) Y	сыпать	X (сыпать) Y		DIR	OBL~DIR	TR	TR		aslan püsüg=ä bä quruškä fukård	PN powdered_sugar=OBL LOC cup pour₂:PST:3	‘Aslan poured the sugar.’			
155	Tat_Cimi	103	lose	X (lose) Y	терять	X (терять) Y		DIR	OBL~DIR	TR	TR		aslan ačär-å=rä vir säxt	PN key-PL=OBL losing do₂:PST:3	‘Aslan lost his keys.’			CV
155	Tat_Cimi	104	sink	X (sink) in Y	тонуть	X (тонуть) в Y-е		DIR	ba	Y	DIR_ba	Non-verbal predicate.	kütüg bä o batmiš bir-äbu	log LOC water sinking be₂-PQP:3	‘The log sank in the water.’			
155	Tat_Cimi	105	kill	X (kill) Y	убивать	X (убивать) Y-а		DIR	OBL~DIR	TR	TR		aslan rasul=ä küšt	PN PN=OBL kill₂:PST:3	‘Aslan killed Rasul.’			
155	Tat_Cimi	106	hit	X (hit) Y	ударить	X (ударять) Y-а		DIR	OBL~DIR	TR	TR		aslan rasul=ä zå	PN PN=OBL hit₂:PST:3	‘Aslan hit Rasul.’			
155	Tat_Cimi	107	kiss	X (kiss) Y	целовать	X (целовать) Y-а		DIR	OBL~DIR	TR	TR		aslan leylå=rä måč säxt	PN PN=OBL kiss do₂:PST:3	‘Aslan kissed Leyla.’			CV
155	Tat_Cimi	108	read	X (read) Y	читать	X (читать) Y-а		DIR	OBL~DIR	TR	TR		aslan yä maraqlü-yä kitåb xund	PN one interesting-ATTR book read₂:PST:3	‘Aslan read an interesting book.’			
155	Tat_Cimi	109	move#bodypart#	X (move) Y	шевелить	X (шевелить) Y-ом		DIR	OBL~DIR	TR	TR		aslan ängüst qištän=ä ǰumund	PN finger self=OBL move₂:PST:3	‘Aslan moved his finger.’			
155	Tat_Cimi	110	respect	X (respect) Y	уважать	X (уважать) Y-а		DIR	ba	Y	DIR_ba		aslan bä rasul ħürmät bi-rår-än	PN LOC PN respect IPFV-put₂-PRS:3	‘Aslan respects Rasul.’			CV
155	Tat_Cimi	111	be_squeamish	X (be squeamish) about Y	брезговать	X (брезговать) Y-ом		OBL:GEN	a	XY	OBL:GEN_a	The possessor NP displays some properties of a clause-level dependent.	aslan=ä ä ǰäʕin-ä qab-å dül=i bäxišt-än	PN=OBL from dirty-OBL container-PL heart=POSS:3 IPFV.rise₂-PRS:3	‘Aslan is squeamish about dirty dishes.’			This is similar to patterns involving EXT in some languages of the region. MS: “The oblique marking on the experiencer here is only possible because of the possessive-marked head noun later in the sentence and that this is different from genuine “oblique-subject” experiencer constructions, such as (2), which are marginal in Tat but do exist. You will find that in Abşeron Tat (see the other dataset I sent you two days ago), complex predicates with (originally) possessive clitics on the coverb sometimes lose the possessive clitic but maintain the oblique marker on what was originally the nominal modifier of the coverb, which yields, once again, a genuine “oblique-subject” experiencer construction.”
155	Tat_Cimi	112	be_content	X (be content) with	быть довольным	X (быть довольным) Y-ом		DIR	a	Y	DIR_a	Non-verbal predicate.	aslan ä gedä qištän razi=yü	PN from boy self content=COP:3	‘Aslan is satisfied with his son.’			
155	Tat_Cimi	113	fall_in_love	X (fall in love) with Y	влюбляться	X (влюбляться) в Y-a		DIR	ba	Y	DIR_ba	Non-verbal predicate.	aslan bä leylå vurulmiš bu	PN LOC PN falling_in_love be₂:PST:3	‘Aslan fell in love with Leyla.’			
155	Tat_Cimi	114	trust	X (trust) Y	доверять	X (доверять) Y-у		DIR	ba	Y	DIR_ba	Non-verbal predicate.	aslan bä leylå inåmiš ä-bir-än	PN LOC PN believing IPFV-be₂-PRS:3	‘Aslan trusts Leyla.’			
155	Tat_Cimi	115	sympathise	X (sympathise) with Y	жалеть	X (жалеть) Y-а		OBL:GEN	ba	XY	OBL:GEN_ba	The possessor NP displays some properties of a clause-level dependent.	aslan=ä bä måy qištän yazuġi=yi åmår-än	PN=OBL LOC mother self pity=POSS:3 IPFV:come₂-PRS:3	‘Aslan sympathises with his mother.’			CV. This is similar to patterns involving EXT in some languages of the region. MS: “See my explanation under (57).”
155	Tat_Cimi	116	envy	X (envy) Y	завидовать	X (завидовать) Y-у		DIR	ba	Y	DIR_ba		aslan bä rasul paxĭli bäst-än	PN LOC PN jealousy IPFV.do₂-PRS:3	‘Aslan envies Rasul.’			
155	Tat_Cimi	117	be_angry	X (be angry) with Y	злиться	X (злиться) на Y-а		DIR	ba	Y	DIR_ba	Non-verbal predicate.	aslan bä rasul ħürsin bir-e	PN LOC PN angry be₂-PRF:3	‘Aslan is angry with Rasul.’			
155	Tat_Cimi	118	be_surprised	X (be surprised) at Y	удивляться	X (удивляться) Y-у		DIR	ba	Y	DIR_ba		aslan ben padarkä mäħtäl mund	PN LOC.this gift puzzled stay₂:PST:3	‘Aslan was surprised at this gift.’			CV. ben is a fusion of bä LOC and in ‘this’ and is unrelated to the allomorphy of bä.
155	Tat_Cimi	119	love2	X (love) Y	любить-2	X (любить) Y (чай/яблоки)		OBL:GEN	ba	XY	OBL:GEN_ba	The possessor NP displays some properties of a clause-level dependent.	aslan=ä čåy bä xuš=i åmår-än	PN=OBL tea LOC delight=POSS:3 IPFV:come₂-PRS:3	‘Aslan loves tea.’			CV. MS: “The syntactic subject here is čåy, and the sentence literally translates as ‘Tea comes to Aslan’s delight’. The splitting of the possessive construction by the subject is unusual but as I said in (1), such insertions are grammatical, even if pragmatically marked. In this case, the pragmatic motivation for the structure stems from the rhythm of the interview, as ironic as it sounds. Since I repeatedly asked my consultant to translate sentences featuring the same character, “Aslan” became topicalised and the focus shifted to “tea” as the more salient element of the sentence. This explains its focal position in the construction. If the sentence had been about somebody else other than Aslan, we may have ended up with something like čåy (another name)=ä bä xuš=i åmår-än.”
155	Tat_Cimi	120	enjoy	X (enjoy) Y	наслаждаться	X (наслаждаться) Y-ом		ba	DIR	X	ba_DIR		sǖr-ä čåy bä aslan läzzät bäst-än	hot-ATTR tea LOC PN pleasure IPFV.do₂-PRS:3	‘Aslan enjoys hot tea.’			CV
155	Tat_Cimi	121	want	X (want) Y	хотеть	X (хотеть) Y-а		DIR	OBL~DIR	TR	TR		aslan täzä telefon bä-xåst-än	PN new:ATTR telephone IPFV-want₂-PRS:3	‘Aslan wants a new  phone.’			
155	Tat_Cimi	122	have_a_grudge	X (have a grudge) against Y	сердиться	X (сердиться) на Y-а		DIR	a.das	Y	DIR_a.das	Non-verbal predicate.	aslan ä däs rasul ħürsin=ü	PN from hand PN angry=COP:3	‘Aslan holds a grudge against Rasul.’			“ä däs” is a complex preposition. MS: “it means ‘on account of’, but is always followed by a negative reason (I feel like Russian из-за is used in the same way).”
155	Tat_Cimi	123	take_offence	X (take_offence) at Y	обижаться	X (обижаться) на Y-а		DIR	a	Y	DIR_a		aslan ä rasul läǰ säxt	PN from PN vexation do₂:PST:3	‘Aslan took offence at Rasul.’			CV
155	Tat_Cimi	124	upset	X (upset) Y	огорчать	X (огорчать) Y-а		*	*	*		Not included in the database because Y is expressed as an NP-internal modifier.	rasul aslan=ä xun=i=nä ye xēli xärab säxt	PN PN=OBL blood=POSS:3=OBL one considerable bad do₂:PST:3	‘Rasul greatly upset Aslan.’			“Aslan” is an NP-internal possessor.
155	Tat_Cimi	125	marvel	X (marvel) at Y	поражаться	X (поражаться) Y-у		DIR	ba	Y	DIR_ba		aslan ben šǟr mäħtäl mund	PN LOC.this city puzzled stay₂:PST:3	‘Aslan was impressed by this town.’			CV. See 118 for the contracted form.
155	Tat_Cimi	126	despise	X (despise) Y	презирать	X (презирать) Y-а		DIR	OBL~DIR	TR	TR		aslan rasul=ä bä ǰigä ädämi nä-bä-rår-än	PN PN=OBL LOC place person NEG-IPFV-put₂-PRS:3	‘Aslan despises Rasul.’			CV. Lit.: “Aslan does not put Rasul in a human’s place” (= “Aslan does not treat Rasul as a human being”).
155	Tat_Cimi	127	get_upset	X (get upset) with Y	огорчаться	X (огорчаться) из-за Y-а		DIR	ba.gura	Y	DIR_ba.gura	Non-verbal predicate.	aslan bä gedä qištän gürä pärt bu	PN LOC boy self because_of downcast be₂:PST:3	‘Aslan got upset with his son.’			
155	Tat_Cimi	128	get_irritated	X (get irritated) with Y	раздражаться	X (раздражаться) на Y-а		DIR	ba	Y	DIR_ba	Non-verbal predicate.	aslan bä duxtär qištän ħürsin ä-bir-än	PN LOC girl self angry IPFV-be₂-PRS:3	‘Aslan is getting irritated with his daughter.’			
155	Tat_Cimi	129	be_fond	X (be fond) of Y	симпатизировать	X (симпатизировать) Y-у		DIR	OBL~DIR	TR	TR		aslan rasul=ä qe bä-xåst-än	PN PN=OBL CV IPFV-want₂-PRS:3	‘Aslan is fond of Rasul.’			CV
155	Tat_Cimi	130	be_shy	X (be shy) about Y	стесняться	X (стесняться) Y-а		OBL:GEN	a	XY	OBL:GEN_a	The possessor NP displays some properties of a clause-level dependent.	aslan=ä ä gudeyi qištän ar=i åmår-än	PN=OBL from shortness self shame=POSS:3 IPFV:come₂-PRS:3	‘Aslan is embarrassed about his height.’			CV. SS: “One more example of the construction similar to patterns involving EXT in some languages of the region. Here, the erstwhile possessor migrates outside of the respective NP”. MS: “Yes”.
