language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
23	Albanian	62	answer	X (answer) Y	отвечать	X (отвечать) Y-у	përgjigjem	NOM	DAT	Y	NOM_DAT		Pjetr-i i-u përgjigj mësues-it	PN-NOM.M.SG.DEF PRO.DAT.3SG-REFL answer.AOR.3SG teacher-DAT.M.SG.DEF	‘Pjeter answered the teacher.’	PN-NOM.M.SG.DEF PRO.DAT.3SG-REFL отвечать.AOR.3SG учитель-DAT.M.SG.DEF	‘Пьетер ответил учителю.’	
23	Albanian	63	open	X (open) Y	открывать	X (открывать) Y	hap	NOM	ACC	TR	TR		Pjetr-i e hap-i kuti-në	PN-NOM.M.SG.DEF PRO.ACC.3SG open-AOR.3SG can-ACC.F.SG.DEF	‘Pjeter opened a can.’	PN-NOM.M.SG.DEF PRO.ACC.3SG открывать-AOR.3SG банка-ACC.F.SG.DEF	‘Пьетер открыл банку.’	
23	Albanian	64	be_different	X (be different) from Y	отличаться	X (отличаться) от Y-а	dalloj	NOM	ngaNOM	Y	NOM_ngaNOM		këmish-a im-e dallo-n nga e jot-ja	shirt-NOM.F.SG.DEF my-NOM.F.SG be_different-3SG from PA.NOM.F.SG your-NOM.F.SG	‘My shirt is different from yours.’	рубашка-NOM.F.SG.DEF мой-NOM.F.SG отличаться-3SG из PA.NOM.F.SG твой-NOM.F.SG	‘Моя рубашка отличается от твоей.’	
23	Albanian	65	fall_behind	X (fall behind) Y	отстать	X (отставать) от Y-а	mbetem	NOM	pasABL	Y	NOM_pasABL		Pjetr-i mbet-i pas Lindit-ës	PN-NOM.M.SG.DEF remain-AOR.3SG behind PN-ABL.F.SG.DEF	‘Pjeter fell behind Lindita.’	PN-NOM.M.SG.DEF оставаться-AOR.3SG за PN-ABL.F.SG.DEF	‘Пьетер отстал от Линдиты.’	Same verb as 61, different pattern
23	Albanian	66	plough	X (plough) Y	пахать	X (пахать) Y	lëroj	NOM	ACC	TR	TR		Pjetr-i po lëro-n fush-ën	PN-NOM.M.SG.DEF PROG plough-3SG field-ACC.F.SG.DEF	‘Pjeter is ploughing the field.’	PN-NOM.M.SG.DEF PROG пахать-3SG поле-ACC.F.SG.DEF	‘Пьетер пашет поле.’	
23	Albanian	67	smell	X (smell) like / of Y	пахнуть	X (пахнуть) Y-ом	mbaj erë	NOM	ABL	Y	NOM_ABL		duar-t e mi-a mba-jnë	hand-NOM.F.PL.DEF PA.NOM.PL may-F.PL hold-3PL smell-ACC.F.SG.INDEF gasoline-ABL.F.SG.INDEF	‘My hands smell of gasoline.’	рука-NOM.F.PL.DEF PA.NOM.PL мой-F.PL держать-3PL запах-ACC.F.SG.INDEF бензин-ABL.F.SG.INDEF	‘Мои руки пахнут бензином.’	CV
23	Albanian	68	cross	X (cross) Y	пересечь	X (пересекать) Y (улицу) 	kaloj	NOM	ACC	TR	TR		Pjetr-i kalo-i rrug-ën	PN-NOM.M.SG.DEF cross-AOR.3SG road-ACC.F.SG.DEF	‘Pjeter crossed the road.’	PN-NOM.M.SG.DEF проходить-AOR.3SG дорога-ACC.F.SG.DEF	‘Пьетер пересек дорогу.’	
23	Albanian	69	sing	X (sing) Y	петь	X (петь) Y	këndoj	NOM	ACC	TR	TR		Pjetr-i këndo-i këng-ën e bukur	PN-NOM.M.SG.DEF sing-AOR.3SG song-ACC.F.SG.DEF PA.ACC.SG beautiful	‘Pjeter sang a beautiful song.’	PN-NOM.M.SG.DEF петь-AOR.3SG песня-ACC.F.SG.DEF PA.ACC.SG красивый	‘Пьетер спел красивую песню.’	
23	Albanian	70	write	X (write) Y	писать	X (писать) Y	shkruaj	NOM	ACC	TR	TR		Pjetr-i e shkro-i letr-ën	PN-NOM.M.SG.DEF PRO.ACC.3SG write-AOR.3SG letter-ACC.F.SG.DEF	‘Pjeter wrote a letter.’	PN-NOM.M.SG.DEF PRO.ACC.3SG писать-AOR.3SG письмо-ACC.F.SG.DEF	‘Пьетер написал письмо.’	
23	Albanian	71	drink	X (drink) Y	пить	X (пить) Y	pi	NOM	ACC	TR	TR		Pjetr-i e pi-u qumësht-in	PN-NOM.M.SG.DEF PRO.ACC.3SG drink-AOR.3SG milk-ACC.M.SG.DEF	‘Pjeter drank the milk.’	PN-NOM.M.SG.DEF PRO.ACC.3SG пить-AOR.3SG молоко-ACC.M.SG.DEF	‘Пьетер выпил молоко.’	
23	Albanian	72	melt	X (melt) Y	плавить	X (плавить) Y	shkrij	NOM	ACC	TR	TR		Pjetr-i e shkri-u një copë plumb-i	PN-NOM.M.SG.DEF PRO.ACC.3SG melt-AOR.3SG ART.INDEF piece.ACC.F.SG.INDEF lead-ABL.M.SG.INDEF	‘Pjeter melted a piece of lead.’	PN-NOM.M.SG.DEF PRO.ACC.3SG плавить-AOR.3SG ART.INDEF кусок.ACC.F.SG.INDEF свинец-ABL.M.SG.INDEF	‘Пьетер расплавил кусок свинца.’	
23	Albanian	73	match	X (match) Y	подходить	X (подходить) к Y-у (пояс к платью)	shkoj	NOM	meACC	Y	NOM_meACC		ky rrip shko-n me fustan-in tim	this.NOM.M.SG belt.NOM.M.SG.INDEF go-3SG with dress-ACC.M.SG.DEF my.ACC.M.SG	‘This belt goes well with my dress.’	этот.NOM.M.SG пояс.NOM.M.SG.INDEF идти-3SG с платье-ACC.M.SG.DEF мой.ACC.M.SG	‘Этот пояс подходит к моему платью.’	
23	Albanian	74	leave	X (leave) Y	покидать	X (покидать) Y(-а)	lë	NOM	ACC	TR	TR		Pjetr-i e la qytet-in e lindj-es	PN-NOM.M.SG.DEF PRO.ACC.3SG leave.AOR.3SG city-ACC.M.SG.DEF PA.ACC.SG birth-DAT.F.SG.DEF	‘Pjeter left his native city.’	PN-NOM.M.SG.DEF PRO.ACC.3SG оставлять.AOR.3SG город-ACC.M.SG.DEF PA.ACC.SG рождение-DAT.F.SG.DEF	‘Пьетер покинул родной город.’	
23	Albanian	75	cover	X (cover) Y	покрывать	X (покрывать) Y	mbuloj	NOM	ACC	TR	TR		qilim-i mbulo-n gjithë dysheme-në	carpet-NOM.M.SG.DEF cover-3SG whole.INDEF floor-ACC.F.SG.DEF	‘The carpet covers the whole floor.’	ковер-NOM.M.SG.DEF покрывать-3SG весь.INDEF пол-ACC.F.SG.DEF	‘Ковер покрывает весь пол.’	
23	Albanian	76	remember	X (remember) Y	помнить	X (помнить) Y-а	kujtoj	NOM	ACC	TR	TR		Pjetr-i e kujto-n mirë shtëpi-në në të cil-in u rrit	PN-NOM.M.SG.DEF PRO.ACC.3SG remember.3SG well house-ACC.F.SG.DEF in PA.ACC.SG which-ACC.M.SG REFL grow.AOR.3SG	‘Pjeter remembers the house where he grew up well.’	PN-NOM.M.SG.DEF PRO.ACC.3SG помнить.3SG хорошо дом-ACC.F.SG.DEF в PA.ACC.SG который-ACC.M.SG REFL расти.AOR.3SG	‘Пьетер хорошо помнит дом в котором вырос.’	
23	Albanian	77	help	X (help) Y	помочь	X (помогать) Y-у	ndihmoj	NOM	ACC	TR	TR		Pjetr-i e ndihmo-i Lindit-ën	PN-NOM.M.SG.DEF PRO.ACC.3SG help-AOR.3SG PN-ACC.F.SG.DEF	‘Pjeter helped Lindita.’	PN-NOM.M.SG.DEF PRO.ACC.3SG помогать-AOR.3SG PN-ACC.F.SG.DEF	‘Пьетер помог Линдите.’	
23	Albanian	78	understand	X (understand) Y	понимать	X (понимать) Y	kuptoj	NOM	ACC	TR	TR		Pjetr-i e kupto-n gjuh-ën freng-e	PN-NOM.M.SG.DEF PRO.ACC.3SG understand.3SG language-ACC.F.SG.DEF French-F	‘Pjeter understands French.’	PN-NOM.M.SG.DEF PRO.ACC.3SG понимать.3SG язык-ACC.F.SG.DEF французский-F	‘Пьетер понимает французский язык.’	
23	Albanian	79	hit#target#	X (hit) Y	попасть	X (попадать) в Y (молния в дом)	bie	NOM	neACC	Y	NOM_neACC		rrufe-ja ra në shtëpi	lightning-NOM.F.SG.DEF fall.AOR.3SG in house.ACC.F.SG.INDEF	‘Lightning struck the house.’	молния-NOM.F.SG.DEF падать.AOR.3SG в дом.ACC.F.SG.INDEF	‘Молния попала в дом.’	Same verb as 34, different pattern. “bie” is an irregular verb. 
23	Albanian	80	cut_oneself	X (cut oneself) with Y	порезаться	X (резаться) Y-ом	pritem	NOM	meACC	Y	NOM_meACC		Pjetr-i u pre me brisk	PN-NOM.M.SG.DEF REFL cut_oneself.AOR.3SG with razor.ACC.M.SG.INDEF	‘Pjeter cut himself with a razor.’	PN-NOM.M.SG.DEF REFL порезаться.AOR.3SG с бритва.ACC.M.SG.INDEF	‘Пьетер порезался бритвой.’	
23	Albanian	81	get_stuck	X (get stuck) to Y	прилипать	X (прилипать) к Y-у	ngjitem	NOM	neACC	Y	NOM_neACC		got-a u ngjit në tryezë	glass-NOM.F.SG.DEF REFL stick.AOR.3SG in table.ACC.F.SG.INDEF	‘The glass got stuck to the table.’	стакан-NOM.F.SG.DEF REFL прилипать.AOR.3SG в стол.ACC.F.SG.INDEF	‘Стакан прилип к столу.’	The pattern would have been different with an animate Y argument.
23	Albanian	82	lose#game#	X (lose) to Y	проиграть	X (проиграть) Y-у	humbas	NOM	tekNOM	Y	NOM_tekNOM		Pjetr-i humb-i tek Lindit-a	PN-NOM.M.SG.DEF lose-AOR.3SG at PN-NOM.F.SG.DEF	‘Pjeter lost to Lindita.’	PN-NOM.M.SG.DEF терять-AOR.3SG у PN-NOM.F.SG.DEF	‘Пьетер проиграл Линдите.’	Same verb as 42, different pattern
23	Albanian	83	be_glad	X (be glad) about Y	радоваться	X (радоваться) Y-у	gëzohem	NOM	DAT	Y	NOM_DAT		Pjetr-i i-u gëzua letr-ës	PN-NOM.M.SG.DEF PRO.DAT.3SG-REFL be_glad.AOR.3SG letter-DAT.F.SG.DEF	‘Pjeter was glad about the letter.’	PN-NOM.M.SG.DEF PRO.DAT.3SG-REFL радоваться.AOR.3SG письмо-DAT.F.SG.DEF	‘Пьетер обрадовался письму.’	
23	Albanian	84	speak	X (speak) with Y	разговаривать	X (разговаривать) с Y-ом	flas	NOM	meACC	Y	NOM_meACC		Pjetr-i po fl-et me Lindit-ën	PN-NOM.M.SG.DEF PROG speak-3SG with PN-ACC.F.SG.DEF	‘Pjeter is speaking with Lindita.’	PN-NOM.M.SG.DEF PROG разговаривать-3SG с PN-ACC.F.SG.DEF	‘Пьетер разговаривает с Линдитой.’	
23	Albanian	85	give_birth	X (give birth) to Y	рожать	X (рожать) Y-а	lind	NOM	ACC	TR	TR		Lindit-a e lind-i djal-in	PN-NOM.F.SG.DEF PRO.ACC.3SG give_birth-AOR.3SG son-ACC.M.SG.DEF	‘Lindita gave birth to a son.’	PN-NOM.F.SG.DEF PRO.ACC.3SG рожать-AOR.3SG сын-ACC.M.SG.DEF	‘Линдита родила сына.’	
23	Albanian	86	drop	X (drop) Y	ронять	X (ронять) Y	lëshoj	NOM	ACC	TR	TR		Pjetr-i lësho-i got-ën	PN-NOM.M.SG.DEF drop-AOR.3SG glass-ACC.F.SG.DEF	‘Pjeter dropped the glass.’	PN-NOM.M.SG.DEF ронять-AOR.3SG стакан-ACC.F.SG.DEF	‘Пьетер уронил стакан.’	
23	Albanian	87	govern	X (govern) Y	руководить	X (руководить) Y	drejtoj	NOM	ACC	TR	TR		Pjetr-i drejto-n fshat-in tonë	PN-NOM.M.SG.DEF govern-3SG village-ACC.M.SG.DEF our.ACC.SG	‘Pjeter runs our village.’	PN-NOM.M.SG.DEF руководить-3SG село-ACC.M.SG.DEF наш.ACC.SG	‘Пьетер руководит нашим поселком.’	
23	Albanian	88	miss	X (miss) Y	скучать	X (скучать) по Y-у	kam mall	NOM	perACC	Y	NOM_perACC		Pjetr-i ka mall për Lindit-ën	PN-NOM.M.SG.DEF have.3SG longing.ACC.M.SG.INDEF about PN-ACC.F.SG.DEF	‘Pjeter misses Lindita.’	PN-NOM.M.SG.DEF иметь.3SG тоска.ACC.M.SG.INDEF о PN-ACC.F.SG.DEF	‘Пьетер скучает по Линдите.’	CV
23	Albanian	89	follow	X (follow) Y	следовать	X (следовать) за Y-ом	ndjek	NOM	ACC	TR	TR		Pjetr-i e ndjek Lindit-ën	PN-NOM PRO.ACC.3SG follow.3SG PN-ACC.F.SG.DEF	‘Pjeter follows Lindita.’	PN-NOM PRO.ACC.3SG следовать.3SG PN-ACC.F.SG.DEF	‘Пьетер следует за Линдитой.’	
23	Albanian	90	dismount	X (get down) from Y	слезать	X (слезать) с Y-a (с лошади)	zbres	NOM	ngaNOM	Y	NOM_ngaNOM		Pjetr-i zbrit-i nga kal-i	PN-NOM.M.SG.DEF get_down-AOR.3SG from horse-NOM.M.SG.DEF	‘Pjeter got down from the horse.’	PN-NOM.M.SG.DEF спускаться-AOR.3SG из лошадь-NOM.M.SG.DEF	‘Пьетер слез с лошади.’	Alternative is the construction with the verb “zbres” and the NOM_DAT pattern: “Pjetr-i i zbrit-i kal-it” [Пьетер-NOM.M.SG.DEF PRO.DAT.3SG спускаться-AOR.3SG лошадь-DAT.M.SG.DEF]
23	Albanian	91	listen	X (listen) to Y	слушать	X (слушать) Y	dëgjoj	NOM	ACC	TR	TR		Pjetr-i po dëgjo-n radio-n	PN-NOM.M.SG.DEF PROG hear-3SG radio-ACC.F.SG.DEF	‘Pjeter is listening to radio.’	PN-NOM.M.SG.DEF PROG слушать-3SG радио-ACC.F.SG.DEF	‘Пьетер слушает радио.’	Same as 92, 93
23	Albanian	92	obey	X (obey) Y	слушаться	X (слушаться) Y-a	dëgjoj	NOM	ACC	TR	TR		Pjetr-i e dëgjo-n nën-ën e tij	PN-NOM.M.SG.DEF PRO.ACC.3SG hear-3SG mother-ACC.F.SG.DEF PA.ACC.SG his	‘Pjeter listens to his mother.’	PN-NOM.M.SG.DEF PRO.ACC.3SG слушать-3SG мать-ACC.F.SG.DEF PA.ACC.SG его	‘Пьетер слушается маму.’	Same as 91, 93
23	Albanian	93	hear	X (hear) Y	слышать	X (слышать) Y	dëgjoj	NOM	ACC	TR	TR		Pjetr-i dëgjo-n muzik-ën	PN-NOM.M.SG.DEF hear-3SG music-ACC.F.SG.DEF	‘Pjeter hears the music.’	PN-NOM.M.SG.DEF слушать-3SG музыка-ACC.F.SG.DEF	‘Пьетер слышит музыку.’	Same as 91, 92
23	Albanian	94	mix	X (get mixed) with Y	смешаться	X (смешаться) с Y-ом	përzihem	NOM	meACC	Y	NOM_meACC		mjalt-ë u përzie me qumësht	honey-NOM.M.SG.DEF REFL mix.AOR.3SG with milk.ACC.M.SG.INDEF	‘The honey got mixed with milk.’	мед-NOM.M.SG.DEF REFL смешиваться.AOR.3SG с молоко.ACC.M.SG.INDEF	‘Мед смешался с молоком.’	
23	Albanian	95	look	X (look) at Y	смотреть	X (смотреть) на Y	shikoj	NOM	ACC	TR	TR		Pjetr-i po shiko-n re të zëz-a	PN-NOM.M.SG.DEF PROG look-3SG cloud-ACC.F.PL.INDEF PA.PL black-F.PL	‘Pjeter is looking at the black clouds.’	PN-NOM.M.SG.DEF PROG смотреть-3SG облако-ACC.F.PL.INDEF PA.PL черный-F.PL	‘Пьетер смотрит на тучи.’	
23	Albanian	96	take_off	X (take off) Y	снимать	X (снимать) Y (рубашку)	heq	NOM	ACC	TR	TR		Pjetr-i e hoq-i këmish-ën	PN-NOM.M.SG.DEF PRO.ACC.3SG take_off-AOR.3SG shirt-ACC.F.SG.DEF	‘Pjeter took off his shirt.’	PN-NOM.M.SG.DEF PRO.ACC.3SG снимать-AOR.3SG рубашка-ACC.F.SG.DEF	‘Пьетер снял рубашку.’	
23	Albanian	97	dream#sleeping#	X (dream) about Y	сниться	X-у (сниться) Y	shfaqem në ëndërr	DAT	NOM	X	DAT_NOM		Pjetr-it i shfaq-et Lindit-a në ëndërr	PN-DAT.M.SG.DEF PRO.DAT.3SG appear-3SG PN-NOM .F.SG.DEF in dream-ACC.F.SG.INDEF	‘Pjeter dreams about Lindita.’	PN-DAT.M.SG.DEF PRO.DAT.3SG показываться-3SG PN-NOM .F.SG.DEF в сон-ACC.F.SG.INDEF	‘Пьетру снится Линдита.’	CV
23	Albanian	98	agree	X (agree) with Y	соглашаться	X (соглашаться) с Y-ом	bie dakord	NOM	meACC	Y	NOM_meACC		Pjetr-i ra dakord me Lindit-ën	PN-NOM.M.SG.DEF fall.AOR.3SG agreed with PN-ACC.F.SG.DEF	‘Pjeter agreed with Lindita.’	PN-NOM.M.SG.DEF падать.AOR.3SG согласный с PN-ACC.F.SG.DEF	‘Пьетер согласился с Линдитой.’	CV. “bie” is an irregular verb.
23	Albanian	99	have_a_quarrel	X (have a quarrel) with Y	ссориться	X (ссориться) с кем Y	grindem	NOM	meACC	Y	NOM_meACC		Pjetr-i u grind me Lindit-ën	PN-NOM.M.SG.DEF REFL have_a_quarrel.AOR.3SG with PN-ACC.F.SG.DEF	‘Pjeter had a quarrel with Lindita.’	PN-NOM.M.SG.DEF REFL ссориться.AOR.3SG с PN-ACC.F.SG.DEF	‘Пьетер поссорился с Линдитой.’	
23	Albanian	100	cost	X (cost) Y	стоить	X (стоить) Y (один доллар)	kushtoj	NOM	ACC	TR	TR		ky filxhan kushto-n një dollar	this.NOM.M.SG cup.NOM.M.SG.INDEF cost-3SG one dollar.ACC.M.SG.INDEF	‘This cup costs one dollar.’	этот.NOM.M.SG чашка.NOM.M.SG.INDEF стоить-3SG один доллар.ACC.M.SG.INDEF	‘Эта чашка стоит один доллар.’	
23	Albanian	101	shoot_at	X (shoot) at Y	стрелять	X (стрелять) в Y-а	qëlloj	*	*	*		Not included in the database because Y is expressed as an NP within a dependent clause.	Pjetr-i tento-i t-a qëllo-nte zog-un	PN-NOM.M.SG.DEF try-AOR.3SG SUBJ-PRO.ACC.3SG shoot-IMPF.3SG bird-ACC.M.SG.DEF	‘Pjeter tried to shoot the bird.’	PN-NOM.M.SG.DEF пытаться-AOR.3SG SUBJ-PRO.ACC.3SG стрелять-IMPF.3SG птица-ACC.M.SG.DEF	‘Пьетер попытался пристрелить птицу.’	Только пытаться стрелять
23	Albanian	102	pour	X (pour) Y	сыпать	X (сыпать) Y	hedh	NOM	ACC	TR	TR		Pjetr-i hodh-i sheqer në filxhan	PN-NOM.M.SG.DEF throw-AOR.3SG sugar.ACC.M.SG.INDEF in cup.ACC.M.SG.INDEF	‘Pjeter poured the sugar.’	PN-NOM.M.SG.DEF бросать-AOR.3SG сахар.ACC.M.SG.INDEF в чашка.ACC.M.SG.INDEF	‘Пьетер насыпал сахар в чашку.’	Same as 4
23	Albanian	103	lose	X (lose) Y	терять	X (терять) Y	humb	NOM	ACC	TR	TR		Pjetr-i i humb-i çelës-at	PN-NOM.M.SG.DEF PRO.ACC.3SG lose-AOR.3SG key-ACC.M.PL.DEF	‘Pjeter lost his keys.’	PN-NOM.M.SG.DEF PRO.ACC.3SG терять-AOR.3SG ключ-ACC.M.PL.DEF	‘Пьетер потерял ключи.’	
23	Albanian	104	sink	X (sink) in Y	тонуть	X (тонуть) в Y-е	fundosem	NOM	neACC	Y	NOM_neACC		kërcu-ri u fundos në ujë	log-NOM.M.SG.DEF REFL sink.AOR.3SG in water.ACC.M.SG.INDEF	‘The log sank in the water.’	полено-NOM.M.SG.DEF REFL тонуть.AOR.3SG в вода.ACC.M.SG.INDEF	‘Полено утонуло в воде.’	
23	Albanian	105	kill	X (kill) Y	убивать	X (убивать) Y-а	vras	NOM	ACC	TR	TR		Pjetr-i e vra-u Drit-ën	PN-NOM.M.SG.DEF PRO.ACC.3SG kill-AOR.3SG PN-ACC.F.SG.DEF	‘Pjeter killed Drita.’	PN-NOM.M.SG.DEF PRO.ACC.3SG убивать-AOR.3SG PN-ACC.F.SG.DEF	‘Пьетер убил Дриту.’	
23	Albanian	106	hit	X (hit) Y	ударить	X (ударять) Y-а	godas	NOM	ACC	TR	TR		Pjetr-i e godit-i Drit-ën	PN-NOM.M.SG.DEF PRO.ACC.3SG hit-AOR.3SG PN-ACC.F.SG.DEF	‘Pjeter hit Drita.’	PN-NOM.M.SG.DEF PRO.ACC.3SG ударять-AOR.3SG PN-ACC.F.SG.DEF	‘Пьетер ударил Дриту.’	
23	Albanian	107	kiss	X (kiss) Y	целовать	X (целовать) Y-а	puth	NOM	ACC	TR	TR		Pjetr-i e puth-i Drit-ën	PN-NOM.M.SG.DEF PRO.ACC.3SG kiss-AOR.3SG PN-ACC.F.SG.DEF	‘Pjeter kissed Drita.’	PN-NOM.M.SG.DEF PRO.ACC.3SG целовать-AOR.3SG PN-ACC.F.SG.DEF	‘Пьетер поцеловал Дриту.’	
23	Albanian	108	read	X (read) Y	читать	X (читать) Y-а	lexoj	NOM	ACC	TR	TR		Pjetr-i lexo-i një libër interesant	PN-NOM.M.SG.DEF read-AOR.3SG ART.INDEF book.ACC.M.SG.INDEF interesting.M	‘Pjeter read an interesting book.’	PN-NOM.M.SG.DEF читать-AOR.3SG ART.INDEF книга.ACC.M.SG.INDEF интересный.M	‘Пьетер прочитал интересную книгу.’	
23	Albanian	109	move#bodypart#	X (move) Y	шевелить	X (шевелить) Y-ом	lëviz	NOM	ACC	TR	TR		Pjetr-i e lëviz-i gisht-in	PN-NOM.M.SG.DEF PRO.ACC.3SG move-AOR.3SG finger-ACC.M.SG.DEF	‘Pjeter moved his finger.’	PN-NOM.M.SG.DEF PRO.ACC.3SG двигать-AOR.3SG палец-ACC.M.SG.DEF	‘Пьетер пошевелил пальцем.’	
23	Albanian	110	respect	X (respect) Y	уважать	X (уважать) Y-а	respektoj	NOM	ACC	TR	TR		Pjetr-i e respekto-n Lindit-ën	PN-NOM.M.SG.DEF PRO.ACC.3SG respect-3SG PN-ACC.F.SG.DEF	‘Pjeter respects Lindita.’	PN-NOM.M.SG.DEF PRO.ACC.3SG уважать-3SG PN-ACC.F.SG.DEF	‘Пьетер уважает Линдиту.’	
23	Albanian	111	be_squeamish	X (be squeamish) about Y	брезговать	X (брезговать) Y-ом	neveritem	NOM	ngaNOM	Y	NOM_ngaNOM		Pjetr-i neverit-et nga en-ët e pist-a	PN-NOM.M.SG.DEF be_squeamish-3SG from dishes-NOM.F.SG.DEF PRO.PL dirty-F.PL	‘Pjeter is squeamish about dirty dishes.’	PN-NOM.M.SG.DEF брезговать-3SG из посуда-NOM.F.SG.DEF PRO.PL грязный-F.PL	‘Пьетер брезгует грязной посуды.’	
23	Albanian	112	be_content	X (be content) with	быть довольным	X (быть довольным) Y-ом	jam kënaqur	NOM	meACC	Y	NOM_meACC	Non-verbal predicate.	Pjetr-i është i kënaqur me djal-in e tij	PN-NOM.M.SG.DEF be.3SG PA.NOM.M.SG staisfied.SG with son-ACC.M.SG.DEF PA.ACC.SG his	‘Pjeter is satisfied with his son.’	PN-NOM.M.SG.DEF быть.3SG PA.NOM.M.SG довольный.SG c сын-ACC.M.SG.DEF PA.ACC.SG его	‘Пьетер доволен своим сыном.’	
23	Albanian	113	fall_in_love	X (fall in love) with Y	влюбляться	X (влюбляться) в Y-a	bie në dashuri	NOM	meACC	Y	NOM_meACC		Pjetr-i ra në dashuri me Lindit-ën	PN-NOM.M.SG.DEF fall.AOR.3SG in love.ACC.F.SG.INDEF with PN-ACC.F.SG.INDEF	‘Pjeter fell in love with Lindita.’	PN-NOM.M.SG.DEF падать.AOR.3SG в любовь.ACC.F.SG.INDEF с PN-ACC.F.SG.INDEF	‘Пьетер влюбился в Линдиту.’	CV
23	Albanian	114	trust	X (trust) Y	доверять	X (доверять) Y-у	besoj	NOM	DAT	Y	NOM_DAT		Pjetr-i i beso-n Lindit-ës	PN-NOM.M.SG.DEF PRO.DAT.3SG trust-3SG PN-DAT.F.SG.DEF	‘Pjeter trusts Lindita.’	PN-NOM.M.SG.DEF PRO.DAT.3SG доверять-3SG PN-DAT.F.SG.DEF	‘Пьетер доверяет Линдите.’	Same as 7
23	Albanian	115	sympathise	X (sympathise) with Y	жалеть	X (жалеть) Y-а	dhimbset	DAT	NOM	X	DAT_NOM		Pjetr-it i dhimbs-et nën-a e tij	PN-DAT.M.SG.DEF PRO.DAT.3SG make_pity-3SG mother-NOM.M.SG.DEF PRO.NOM.F.3SG his	‘Pjeter sympathises with his mother.’	PN-DAT.M.SG.DEF PRO.DAT.3SG вызывать_жалость-3SG мать-NOM.M.SG.DEF PRO.NOM.F.3SG его	‘Пьетру жаль свою мать.’	
23	Albanian	116	envy	X (envy) Y	завидовать	X (завидовать) Y-у	kam zili	NOM	ACC	TR	TR		Pjetr-i e ka zili Lindit-ën	PN-NOM.M.SG.DEF PRO.ACC.3SG have.3SG envy.ACC.F.SG.INDEF PN-ACC.F.SG.DEF	‘Pjeter envies Lindita.’	PN-NOM.M.SG.DEF PRO.ACC.3SG иметь.3SG зависть.ACC.F.SG.INDEF PN-ACC.F.SG.DEF	‘Пьетер завидует Линдите.’	CV. Initially, this was interpreted as a NOM_DAT pattern, but A. Rusakov corrected this. Internet searches confirm that the transitive usage is more common with this verb. 
23	Albanian	117	be_angry	X (be angry) with Y	злиться	X (злиться) на Y-а	jam inatosur	NOM	meACC	Y	NOM_meACC	Non-verbal predicate.	Pjetr-i është i inatosur me Lindit-ën	PN-NOM.M.SG.DEF be.3SG PA.NOM.M.SG angry.SG with PN-ACC.F.SG.DEF	‘Pjeter is angry with Lindita.’	PN-NOM.M.SG.DEF быть.3SG PA.NOM.M.SG злой.SG с PN-ACC.F.SG.DEF	‘Пьетер злится на Линдиту.’	
23	Albanian	118	be_surprised	X (be surprised) at Y	удивляться	X (удивляться) Y-у	habitem	NOM	ngaNOM	Y	NOM_ngaNOM		Pjetr-i u habit nga kjo dhuratë	PN-NOM.M.SG.DEF REFL be_surprised.AOR.3SG from this.NOM.F.SG gift.NOM.F.SG.INDEF	‘Pjeter was surprised at this gift.’	PN-NOM.M.SG.DEF REFL удивляться.AOR.3SG из этот.NOM.F.SG подарок.NOM.F.SG.INDEF	‘Пьетер удивился этому подарку.’	
23	Albanian	119	love2	X (love) Y	любить-2	X (любить) Y (чай/яблоки)	pëlqej	DAT	NOM	X	DAT_NOM		Pjetr-it i pëlqe-n çaj-i	PN-DAT.M.SG.DEF PRO.DAT.3SG please-3SG tea-NOM.M.SG.DEF	‘Pjeter loves tea.’	PN-DAT.M.SG.DEF PRO.DAT.3SG нравиться-3SG чай-NOM.M.SG.DEF	‘Пьетер любит чай.’	Same as 58
23	Albanian	120	enjoy	X (enjoy) Y	наслаждаться	X (наслаждаться) Y-ом	kënaqem	NOM	meACC	Y	NOM_meACC		Pjetr-i kënaq-et me çaj të nxehtë	PN-NOM.M.SG.DEF enjoy-3SG with tea.ACC.M.SG.INDEF PRO.3SG.INDEF hot	‘Pjeter enjoys hot tea.’	PN-NOM.M.SG.DEF наслаждаться-3SG с чай.ACC.M.SG.INDEF PRO.3SG.INDEF горячий	‘Пьетер наслаждается горячим чаем.’	
23	Albanian	121	want	X (want) Y	хотеть	X (хотеть) Y-а	dua	NOM	ACC	TR	TR		Pjetr-i do një celular të ri	PN-NOM.M.SG.DEF want.3SG ART.INDEF mobile.ACC.M.SG.INDEF PA.ACC new.M.SG	‘Pjeter wants a new mobile phone.’	PN-NOM.M.SG.DEF хотеть.3SG ART.INDEF мобильный.ACC.M.SG.INDEF PA.ACC новый.M.SG	‘Пьетер хочет новый мобильный телефон.’	Same as 46
