language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
53	Hungarian	113	fall_in_love	X (fall in love) with Y	влюбляться	X (влюбляться) в Y-a	beleszeret	NOM	ILL	Y	NOM_ILL		Péter beleszeret-ett Mártá-ba	PN fall_in_love-PST.INDF.3SG PN-ILL	‘Péter fell in love with Márta.’			
53	Hungarian	114	trust	X (trust) Y	доверять	X (доверять) Y-у	bízik	NOM	INE	Y	NOM_INE		Péter bíz-ik Mártá-ban 	PN trust-INDF.3SG PN-INE	‘Péter trusts Márta.’			
53	Hungarian	115	sympathise	X (sympathise) with Y	жалеть	X (жалеть) Y-а	együttérez	NOM	INS	Y	NOM_INS		Péter együttérez az any-já-val	PN sympatizes the mother-POSS-INS	‘Péter sympathizes with his mother.’			
53	Hungarian	116	envy	X (envy) Y	завидовать	X (завидовать) Y-у	irigy + COP	NOM	SUB	Y	NOM_SUB	Non-verbal predicate.	Péter irigy Márton-ra 	PN envious PN-SUB	‘Péter envies Márton.’			
53	Hungarian	117	be_angry	X (be angry) with Y	злиться	X (злиться) на Y-а	mérges + COP	NOM	SUB	Y	NOM_SUB	Non-verbal predicate.	Péter mérges Márton-ra	PN angry PN-SUB	‘Péter is angry with Márton.’			
53	Hungarian	118	be_surprised	X (be surprised) at Y	удивляться	X (удивляться) Y-у	meglepődik	NOM	ABL	Y	NOM_ABL		Péter meglepőd-ött ettől az ajándék-tól 	PN wonder-PST.INDF.3SG this.ABL the gift-ABL	‘Péter was surprised at this gift.’			PFX
53	Hungarian	119	love2	X (love) Y	любить-2	X (любить) Y (чай/яблоки)	imád	NOM	ACC	TR	TR		Péter imád-ja a tea-t	PN adore-DEF.3SG the tea-ACC	‘Péter loves tea.’			Alternative is “nagyon szeret” [very love], used in the transitive construction: “Péter nagyon szeret-i a teá-t.” [ Péter very love-DEF.3SG the tea-ACC] Péter loves tea.
53	Hungarian	120	enjoy	X (enjoy) Y	наслаждаться	X (наслаждаться) Y-ом	jól esik 	DAT	NOM	X	DAT_NOM		Péter-nek jól es-ik a meleg tea	PN-DAT well falls-INDF.3SSG the hot tea	‘Péter enjoys hot tea.’			CV
53	Hungarian	121	want	X (want) Y	хотеть	X (хотеть) Y-а	akar	NOM	ACC	TR	TR		Péter akar egy új mobiltelefon-t 	PN wants a new mobile_phone-ACC	‘Péter wants a new mobile phone.’			
53	Hungarian	122	have_a_grudge	X (have a grudge) against Y	сердиться	X (сердиться) на Y-а	haragszik	NOM	SUB	Y	NOM_SUB		Péter haragsz-ik Márton-ra	PN be.indignant-INDF.3SSG PN-SUB	‘Péter has a grudge against Márton.’			Same as 128.
53	Hungarian	123	take_offence	X (take_offence) at Y	обижаться	X (обижаться) на Y-а	megsértődik	NOM	SUB	Y	NOM_SUB		Péter megsértőd-ött Márton-ra	PN take.offence-PST.INDF.3SG PN-SUB	‘Péter took offence at Márton.’			PFX
53	Hungarian	124	upset	X (upset) Y	огорчать	X (огорчать) Y-а	elszomorít	NOM	ACC	TR	TR		Péter nagyon elszomorít-ott-a Márton-t 	PN very sadden-PST-DEF.3SG PN-ACC	‘Péter greatly upset Márton.’			
53	Hungarian	125	marvel	X (marvel) at Y	поражаться	X (поражаться) Y-у	lenyűgöz	*	*	*			Péter-t lenyűgöz-t-e a város	PN-ACC amaze-PST-DEF.3SG the town	‘Péter marvelled at the town.’			Lit. ‘The town amazed Péter’. ACC_NOM
53	Hungarian	126	despise	X (despise) Y	презирать	X (презирать) Y-а	megvet 	NOM	ACC	TR	TR		Péter megvet-i Márton-t	PN despise-DEF.3SG PN-ACC	‘Péter despises Márton.’			
53	Hungarian	127	get_upset	X (get upset) with Y	огорчаться	X (огорчаться) из-за Y-а	csalódott + COP	NOM	INE	Y	NOM_INE	Non-verbal predicate.	Péter csalódott a fi-á-ban 	PN disappointed the son-POSS.3SG-INE	‘Péter got disappointed with his son.’			
53	Hungarian	128	get_irritated	X (get irritated) with Y	раздражаться	X (раздражаться) на Y-а	haragszik 	NOM	SUB	Y	NOM_SUB		Péter haragsz-ik a lány-á-ra	PN be_displeased-INDF.3SSG the daughter-POSS.3SG-SUB	‘Péter is getting irritated with his daughter.’			Same as 122.
53	Hungarian	129	be_fond	X (be fond) of Y	симпатизировать	X (симпатизировать) Y-у	szeret 	NOM	ACC	TR	TR		Péter szeret-i Márton-t	PN fond.of-DEF.3SG PN-ACC	‘Péter is fond of Márton.’			Same as 46.
53	Hungarian	130	be_shy	X (be shy) about Y	стесняться	X (стесняться) Y-а	szégyell	NOM	ACC	TR	TR		Péter szégyell-i a magasság-á-t 	PN be_ashamed-DEF.3SG the height-POSS.3SG-ACC	‘Péter is shy about his height.’			
