language_no	predicate_no	verb	X	Y	locus	valency_pattern
79	110	х1урмат AGR=иркь-у	ERG	GEN	Y	ERG_GEN
79	111	?	*	*	*	
79	112	рази-ли COP+AGR	ABS	SUPLAT	Y	ABS_SUPLAT
79	113	дикка=AGR=ишш-иб-ца=AGR	ERG	SUPLAT	Y	ERG_SUPLAT
79	114	чи=AGR=ихх-а-ца=AGR	ABS	SUPLAT	Y	ABS_SUPLAT
79	115	урк1ец1и-чи=AGR=улхъ-а-ца=AGR	GEN	SUPLAT	XY	GEN_SUPLAT
79	116	г1яси-ли COP+AGR	*	*	*	
79	117	кьуц1-игь-уб-ца=AGR	ABS	SUPLAT	Y	ABS_SUPLAT
79	118	тамаша=AGR=игь-уб	ABS	SUPLAT	Y	ABS_SUPLAT
79	119	AGR=ичч-ахъ-у	SUPLAT	ABS	X	SUPLAT_ABS
79	120	х1яйран=AGR=иркь-ца=AGR	ABS	ERG	Y	ABS_ERG
79	121	AGR=иккв-ил-ца=AGR	SUPLAT	ABS	X	SUPLAT_ABS
79	122	г1яси-ли-ца=AGR	ABS	SUPLAT	Y	ABS_SUPLAT
79	123	кьуц1-игь-уб	ABS	SUPLAT	Y	ABS_SUPLAT
79	124	пашман=AGR=игь-ахъ-уб	ERG	ABS	TR	TR
79	125	тамаша=AGR=игь-уб	ABS	SUPLAT	Y	ABS_SUPLAT
79	126	чи=AGR=аг-уй э=AGR=чч-ахъ-у	*	*	*	
79	127	пашман-игь-уб	ABS	bagandan	Y	ABS_bagandan
79	128	кьуц1-чи=AGR=Ир-а-ца=AGR	ABS	SUPLAT	Y	ABS_SUPLAT
79	129	г1ях1-к-Ерцц-ар	SUPLAT	ABS	X	SUPLAT_ABS
79	130	уруцц-ик1в-ил-ца=в	*	*	*	
29	1		*	*	*	
29	2	have	SBJ	DO	TR	TR
29	3	be afraid	SBJ	of	Y	SBJ_of
29	4	throw	SBJ	DO	TR	TR
29	5		*	*	*	
29	6	resemble	SBJ	DO	TR	TR
29	7	believe	SBJ	DO	TR	TR
29	8	take	SBJ	DO	TR	TR
29	9	see	SBJ	DO	TR	TR
29	10	influence	SBJ	DO	TR	TR
29	11	encounter	SBJ	DO	TR	TR
29	12	enter	SBJ	DO	TR	TR
29	13	beat	SBJ	DO	TR	TR
29	14	go out	SBJ	of	Y	SBJ_of
29	15	drive	SBJ	DO	TR	TR
29	16	bend	SBJ	DO	TR	TR
29	17	tell	SBJ	DO	TR	TR
29	18	hold	SBJ	DO	TR	TR
29	19	catch up	SBJ	with	Y	SBJ_with
29	20	milk	SBJ	DO	TR	TR
29	21	reach	SBJ	DO	TR	TR
29	22	touch	SBJ	DO	TR	TR
29	23	fight	SBJ	with	Y	SBJ_with
29	24	be friends	SBJ	with	Y	SBJ_with
29	25	think	SBJ	about	Y	SBJ_about
29	26	eat	SBJ	DO	TR	TR
29	27	fry	SBJ	DO	TR	TR
29	28	wait	SBJ	for	Y	SBJ_for
29	29	forget	SBJ	about	Y	SBJ_about
29	30	depend	SBJ	on	Y	SBJ_on
29	31	call	SBJ	DO	TR	TR
29	32		*	*	*	
29	33	know	SBJ	DO	TR	TR
29	34	play	SBJ	DO	TR	TR
29	35	avoid	SBJ	DO	TR	TR
29	36	make	SBJ	DO	TR	TR
29	37	make fun	SBJ	of	Y	SBJ_of
29	38	have	SBJ	DO	TR	TR
29	39	look	SBJ	for	Y	SBJ_for
29	40	paint	SBJ	DO	TR	TR
29	41	bite	SBJ	DO	TR	TR
29	42	lose	SBJ	DO	TR	TR
29	43		*	*	*	
29	44	break	SBJ	DO	TR	TR
29	45	flatter	SBJ	DO	TR	TR
29	46	love	SBJ	DO	TR	TR
29	47	wave	SBJ	DO	TR	TR
29	48	dream	SBJ	of	Y	SBJ_of
29	49	wash	SBJ	DO	TR	TR
29	50	put on	SBJ	DO	TR	TR
29	51	be called	*	*	*	
29	52	punish	SBJ	DO	TR	TR
29	53	bear	SBJ	DO	TR	TR
29	54	fill	SBJ	with	Y	SBJ_with
29	55	find	SBJ	DO	TR	TR
29	56	be short	SBJ	DO	TR	TR
29	57	hate	SBJ	DO	TR	TR
29	58	like	SBJ	DO	TR	TR
29	59	need	SBJ	DO	TR	TR
29	60	surround	SBJ	DO	TR	TR
29	61		*	*	*	
29	62	answer	SBJ	DO	TR	TR
29	63	open	SBJ	DO	TR	TR
29	64	be different	SBJ	from	Y	SBJ_from
29	65	fall behind	*	*	*	
29	66	plough	SBJ	DO	TR	TR
29	67	smell	SBJ	like	Y	SBJ_like
29	68	cross	SBJ	DO	TR	TR
29	69	sing	SBJ	DO	TR	TR
29	70	write	SBJ	DO	TR	TR
29	71	drink	SBJ	DO	TR	TR
29	72	melt	SBJ	DO	TR	TR
29	73	go well	SBJ	with	Y	SBJ_with
29	74	leave	SBJ	DO	TR	TR
29	75	cover	SBJ	DO	TR	TR
29	76	remember	SBJ	DO	TR	TR
29	77	help	SBJ	DO	TR	TR
29	78	understand	SBJ	DO	TR	TR
29	79	hit	SBJ	DO	TR	TR
29	80	cut oneself	SBJ	with	Y	SBJ_with
29	81	get stuck	SBJ	to	Y	SBJ_to
29	82	lose	SBJ	to	Y	SBJ_to
29	83	be glad	SBJ	about	Y	SBJ_about
29	84	speak	SBJ	with	Y	SBJ_with
29	85	give birth	SBJ	to	Y	SBJ_to
29	86	drop	SBJ	DO	TR	TR
29	87	run	SBJ	DO	TR	TR
29	88	misgg	SBJ	DO	TR	TR
29	89	follow	SBJ	DO	TR	TR
29	90	get down	SBJ	from	Y	SBJ_from
29	91	listen	SBJ	to	Y	SBJ_to
29	92	obey	SBJ	DO	TR	TR
29	93	hear	SBJ	DO	TR	TR
29	94	get mixed	SBJ	with	Y	SBJ_with
29	95	look	SBJ	at	Y	SBJ_at
29	96	take off	SBJ	DO	TR	TR
29	97	dream	SBJ	about	Y	SBJ_about
29	98	agree	SBJ	with	Y	SBJ_with
29	99	have quarrel	SBJ	with	Y	SBJ_with
29	100	cost	SBJ	DO	TR	TR
29	101	shoot	SBJ	at	Y	SBJ_at
29	102	pour	SBJ	DO	TR	TR
29	103	lose	SBJ	DO	TR	TR
29	104	sink	SBJ	in	Y	SBJ_in
29	105	kill	SBJ	DO	TR	TR
29	106	hit	SBJ	DO	TR	TR
29	107	kiss	SBJ	DO	TR	TR
29	108	read	SBJ	DO	TR	TR
29	109	move	SBJ	DO	TR	TR
29	110	respect	SBJ	DO	TR	TR
29	111	be squeamish	SBJ	about	Y	SBJ_about
29	112	be ok	SBJ	with	Y	SBJ_with
29	113	fall in love	SBJ	with	Y	SBJ_with
29	114	trust	SBJ	DO	TR	TR
29	115	sympathise	SBJ	with	Y	SBJ_with
29	116	envy	SBJ	DO	TR	TR
29	117	be angry	SBJ	with	Y	SBJ_with
29	118	be surprised	SBJ	with	Y	SBJ_with
29	119	love	SBJ	DO	TR	TR
29	120	enjoy	SBJ	DO	TR	TR
29	121	want	SBJ	DO	TR	TR
29	122	have a grudge	SBJ	against	Y	SBJ_against
29	123	take offence	SBJ	at	Y	SBJ_at
29	124	upset	SBJ	DO	TR	TR
29	125	marvel	SBJ	at	Y	SBJ_at
29	126	despise	SBJ	DO	TR	TR
29	127	get upset	SBJ	with	Y	SBJ_with
29	128	get irritated	SBJ	with	Y	SBJ_with
29	129	be fond	SBJ	of	Y	SBJ_of
29	130	be shy	SBJ	about	Y	SBJ_about
43	1		GEN	NOM	X	GEN_NOM
43	2		NOM	INE	Y	NOM_INE
43	3		NOM	ABL	Y	NOM_ABL
43	4		NOM	GEN~NOM	TR	TR
43	5		GEN	NOM	X	GEN_NOM
43	6		NOM	jonLAT	Y	NOM_jonLAT
43	7		NOM	DAT	Y	NOM_DAT
43	8		NOM	GEN~NOM	TR	TR
43	9		NOM	GEN~NOM	TR	TR
43	10		NOM	langILL	Y	NOM_langILL
43	11		NOM	marto	Y	NOM_marto
43	12		NOM	ILL	Y	NOM_ILL
43	13		NOM	GEN~NOM	TR	TR
43	14		NOM	ELA	Y	NOM_ELA
43	15		NOM	GEN~NOM	TR	TR
43	16		NOM	GEN~NOM	TR	TR
43	17		NOM	DAT	Y	NOM_DAT
43	18		NOM	GEN~NOM	TR	TR
43	19		NOM	GEN~NOM	TR	TR
43	20		NOM	GEN~NOM	TR	TR
43	21		NOM	DAT	Y	NOM_DAT
43	22		NOM	GEN~NOM	TR	TR
43	23		NOM	marto	Y	NOM_marto
43	24		NOM	marto	Y	NOM_marto
43	25		NOM	ABL	Y	NOM_ABL
43	26		NOM	GEN~NOM	TR	TR
43	27		NOM	GEN~NOM	TR	TR
43	28		NOM	GEN~NOM	TR	TR
43	29		NOM	GEN~NOM	TR	TR
43	30		NOM	ejELA	Y	NOM_ejELA
43	31		NOM	GEN~NOM	TR	TR
43	32		NOM	marto	Y	NOM_marto
43	33		NOM	GEN~NOM	TR	TR
43	34		NOM	INE	Y	NOM_INE
43	35		NOM	ejELA	Y	NOM_ejELA
43	36		NOM	GEN~NOM	TR	TR
43	37		NOM	langINE	Y	NOM_langINE
43	38		GEN	NOM	X	GEN_NOM
43	39		NOM	GEN~NOM	TR	TR
43	40		NOM	GEN~NOM	TR	TR
43	41		NOM	GEN~NOM	TR	TR
43	42		NOM	ABE	Y	NOM_ABE
43	43		NOM	GEN~NOM	TR	TR
43	44		NOM	GEN~NOM	TR	TR
43	45		*	*	*	
43	46		NOM	GEN~NOM	TR	TR
43	47		NOM	INE	Y	NOM_INE
43	48		NOM	ABL	Y	NOM_ABL
43	49		NOM	GEN~NOM	TR	TR
43	50		NOM	GEN~NOM	TR	TR
43	51		*	*	*	
43	52		NOM	GEN~NOM	TR	TR
43	53		NOM	langILL	Y	NOM_langILL
43	54		NOM	ABL	Y	NOM_ABL
43	55		NOM	GEN~NOM	TR	TR
43	56		DAT	NOM	X	DAT_NOM
43	57		NOM	GEN~NOM	TR	TR
43	58		*	*	*	
43	59		DAT	NOM	X	DAT_NOM
43	60		*	*	*	
43	61		GEN	NOM	X	GEN_NOM
43	62		NOM	DAT	Y	NOM_DAT
43	63		NOM	GEN~NOM	TR	TR
43	64		NOM	ejELA	Y	NOM_ejELA
43	65		NOM	ejELA	Y	NOM_ejELA
43	66		NOM	GEN~NOM	TR	TR
43	67		*	*	*	
43	68		*	*	*	
43	69		NOM	GEN~NOM	TR	TR
43	70		NOM	GEN~NOM	TR	TR
43	71		NOM	GEN~NOM	TR	TR
43	72		NOM	GEN~NOM	TR	TR
43	73		NOM	DAT	Y	NOM_DAT
43	74		NOM	GEN~NOM	TR	TR
43	75		NOM	GEN~NOM	TR	TR
43	76		NOM	GEN~NOM	TR	TR
43	77		NOM	DAT	Y	NOM_DAT
43	78		NOM	GEN~NOM	TR	TR
43	79		NOM	ILL	Y	NOM_ILL
43	80		NOM	INE	Y	NOM_INE
43	81		NOM	DAT	Y	NOM_DAT
43	82		*	*	*	
43	83		NOM	DAT	Y	NOM_DAT
43	84		NOM	marto	Y	NOM_marto
43	85		NOM	GEN~NOM	TR	TR
43	86		NOM	GEN~NOM	TR	TR
43	87		*	*	*	
43	88		NOM	kiINE	Y	NOM_kiINE
43	89		*	*	*	
43	90		NOM	langELA	Y	NOM_langELA
43	91		NOM	GEN~NOM	TR	TR
43	92		NOM	ejINE	Y	NOM_ejINE
43	93		NOM	GEN~NOM	TR	TR
43	94		NOM	marto	Y	NOM_marto
43	95		NOM	langILL	Y	NOM_langILL
43	96		NOM	GEN~NOM	TR	TR
43	97		*	*	*	
43	98		NOM	marto	Y	NOM_marto
43	99		NOM	marto	Y	NOM_marto
43	100		*	*	*	
43	101		NOM	jonLAT	Y	NOM_jonLAT
43	102		NOM	GEN~NOM	TR	TR
43	103		NOM	GEN~NOM	TR	TR
43	104		NOM	ILL	Y	NOM_ILL
43	105		NOM	GEN~NOM	TR	TR
43	106		NOM	GEN~NOM	TR	TR
43	107		NOM	GEN~NOM	TR	TR
43	108		NOM	GEN~NOM	TR	TR
43	109		NOM	GEN~NOM	TR	TR
43	110		*	*	*	
43	111		NOM	ABL	Y	NOM_ABL
43	112		*	*	*	
43	113		*	*	*	
43	114		NOM	DAT	Y	NOM_DAT
43	115		NOM	ejINE	Y	NOM_ejINE
43	116		NOM	langILL	Y	NOM_langILL
43	117		NOM	langILL	Y	NOM_langILL
43	118		*	*	*	
43	119		NOM	GEN~NOM	TR	TR
43	120		NOM	INE	Y	NOM_INE
43	121		*	*	*	
43	122		NOM	langILL	Y	NOM_langILL
43	123		NOM	langILL	Y	NOM_langILL
43	124		NOM	GEN~NOM	TR	TR
43	125		*	*	*	
43	126		*	*	*	
43	127		*	*	*	
43	128		NOM	langILL	Y	NOM_langILL
43	129		*	*	*	
43	130		NOM	ejELA	Y	NOM_ejELA
55	1	энӯ-	POSS	NOM	X	POSS_NOM
55	2	бумӯ-	NOM	INSTR	Y	NOM_INSTR
55	3	ӈэ̄лэ-	NOM	ABL	Y	NOM_ABL
55	4	гарада̄-	NOM	ACC	TR	TR
55	5	элэкин	POSS	NOM	X	POSS_NOM
55	6	урэ-	NOM	ACC	TR	TR
55	7	тэде̄-	NOM	ACC	TR	TR
55	8	гада-	NOM	ACC	TR	TR
55	9	ичэ-	NOM	ACC	TR	TR
55	10	*	*	*	*	
55	11	бака-лды-	NOM	COM	Y	NOM_COM
55	12	ӣ-	NOM	LOC	Y	NOM_LOC
55	13	давды̄-	NOM	ACC	TR	TR
55	14	ю̄-	NOM	ABL	Y	NOM_ABL
55	15	аха-	NOM	ACC	TR	TR
55	16	токчи-в-	NOM	ACC	TR	TR
55	17	гун-	NOM	DAT	Y	NOM_DAT
55	18	дявӯча-	NOM	ACC	TR	TR
55	19	бокон-	NOM	ACC	TR	TR
55	20	сир-	NOM	ACC	TR	TR
55	21	ис-	NOM	LOC	Y	NOM_LOC
55	22	хэрку-	NOM	ACC	TR	TR
55	23	кухӣ-	NOM	COM	Y	NOM_COM
55	24	гирки-тэ-	NOM	ACC	TR	TR
55	25	дялдя̄-	NOM	PROL	Y	NOM_PROL
55	26	деп-	NOM	ACC	TR	TR
55	27	далга-	NOM	ACC	TR	TR
55	28	ала̄т-	NOM	ACC	TR	TR
55	29	омӈо-	*	*	*	
55	30	*	*	*	*	
55	31	э̄рӣ-	NOM	ACC	TR	TR
55	32	са̄-лды-	NOM	ACC	TR	TR
55	33	са̄-	NOM	ACC	TR	TR
55	34	эви-де-	NOM	INSTR	Y	NOM_INSTR
55	35	*	*	*	*	
55	36	о̄-	NOM	ACC	TR	TR
55	37	муӈна̄-	NOM	ACC	TR	TR
55	38	(COP)	NOM	ORN	Y	NOM_ORN
55	39	гэлэктэ-	NOM	ACC	TR	TR
55	40	караска-	NOM	ACC	TR	TR
55	41	кики-	NOM	ACC	TR	TR
55	42	*	*	*	*	
55	43	дява-кса-дя-	NOM	ACC	TR	TR
55	44	хоко̄ли-	NOM	ACC	TR	TR
55	45	*	*	*	*	
55	46	ая̄в-	NOM	ACC	TR	TR
55	47	а̄рпу-	NOM	INSTR	Y	NOM_INSTR
55	48	га-мӯ-	NOM	ACC.INDEF	Y	NOM_ACC.INDEF
55	49	силки-	NOM	ACC	TR	TR
55	50	тэт-	NOM	ACC	TR	TR
55	51	гэрби-	POSS	NOM	X	POSS_NOM
55	52	*	*	*	*	
55	53	упчу-	NOM	DIR	Y	NOM_DIR
55	54	дялурбу-	NOM	INSTR	Y	NOM_INSTR
55	55	бака-	NOM	ACC	TR	TR
55	56	NEG ис-	DAT	NOM	X	DAT_NOM
55	57	ичэмэ̄хи-	NOM	ACC	TR	TR
55	58	ая̄в-	NOM	ACC	TR	TR
55	59	на̄да	DAT	NOM	X	DAT_NOM
55	60	мӯрэлӣн 	*	*	*	
55	61	эмэп-	DAT	NOM	X	DAT_NOM
55	62	гун-	NOM	DAT	Y	NOM_DAT
55	63	нӣ-	NOM	ACC	TR	TR
55	64	хуӈту(-тмэр)	NOM	ABL	Y	NOM_ABL
55	65	супты-в-	NOM	ABL	Y	NOM_ABL
55	66	улэ-	NOM	ACC	TR	TR
55	67	ӈо̄-	NOM	ABL	Y	NOM_ABL
55	68	хэдэ-	NOM	ACC	TR	TR
55	69	икэ-	NOM	ACC	TR	TR
55	70	дуку-	NOM	ACC	TR	TR
55	71	ум-	NOM	ACC	TR	TR
55	72	унӈӣ-	NOM	ACC	TR	TR
55	73	дёк-	NOM	DAT	Y	NOM_DAT
55	74	эмэ̄н-	NOM	ACC	TR	TR
55	75	дас-	NOM	ACC	TR	TR
55	76	дёнча-	NOM	ACC	TR	TR
55	77	бэлэ-	NOM	DAT	Y	NOM_DAT
55	78	тылде-	NOM	ACC	TR	TR
55	79	на̄-	NOM	LOC	Y	NOM_LOC
55	80	минэ-в-	NOM	INSTR	Y	NOM_INSTR
55	81	нама-ра-	NOM	ALL	Y	NOM_ALL
55	82	давды̄-в-	NOM	DAT	Y	NOM_DAT
55	83	урун-	*	*	*	
55	84	улгучэмэ̄т-	NOM	COM	Y	NOM_COM
55	85	балды̄-в-	NOM	ACC	TR	TR
55	86	тыки-в-	NOM	ACC	TR	TR
55	87	нюӈнимнӣ	NOM	DAT	Y	NOM_DAT
55	88	булӣ-де-	NOM	PROL	Y	NOM_PROL
55	89	бодо-дё-	NOM	ACC	TR	TR
55	90	эв-	NOM	ABL	Y	NOM_ABL
55	91	до̄лчат-	NOM	ACC	TR	TR
55	92	до̄лчат-	NOM	ACC	TR	TR
55	93	до̄лды-	NOM	ACC	TR	TR
55	94	солип-	NOM	COM	Y	NOM_COM
55	95	ичэт-	NOM	ACC	TR	TR
55	96	лук-	NOM	ACC	TR	TR
55	97	толкит-	NOM	ACC	TR	TR
55	98	дёк-	NOM	DAT	Y	NOM_DAT
55	99	тӯрэ̄-мэ̄т-	NOM	COM	Y	NOM_COM
55	100	таман-	POSS	NOM	X	POSS_NOM
55	101	гарпа-	NOM	ACC	TR	TR
55	102	нэ̄-	NOM	ACC	TR	TR
55	103	сэ̄мми-	NOM	ACC	TR	TR
55	104	чэпэ-	NOM	DAT	Y	NOM_DAT
55	105	ва̄-	NOM	ACC	TR	TR
55	106	ӣктэ-	NOM	ACC	TR	TR
55	107	нюкан-	NOM	ACC	TR	TR
55	108	таӈ-	NOM	ACC	TR	TR
55	109	хавата̄-	NOM	ACC	TR	TR
55	110	ая̄в-	*	*	*	
55	111	сӣргэн-	NOM	ABL	Y	NOM_ABL
55	112	элэксин-	NOM	INSTR	Y	NOM_INSTR
55	113	ая̄в-у-	NOM	ACC	TR	TR
55	114	тэде̄-	NOM	ACC	TR	TR
55	115	мула̄н-	NOM	ACC	TR	TR
55	116	*	*	*	*	
55	117	тыкӯн-ча-	NOM	ALL	Y	NOM_ALL
55	118	со̄хи-	NOM	DAT	Y	NOM_DAT
55	119	ая̄в-	NOM	ACC	TR	TR
55	120	урун-	NOM	DAT	Y	NOM_DAT
55	121	эе̄т-	*	*	*	
55	122	тыкул-	NOM	ALL	Y	NOM_ALL
55	123	тыкул-	NOM	ALL	Y	NOM_ALL
55	124	тыкӯн-ивка̄н-	NOM	ACC	TR	TR
55	125	со̄хи-	NOM	ABL	Y	NOM_ABL
55	126	ичэмэ̄и-	NOM	ACC	TR	TR
55	127	мэргэ-л-	NOM	ABL	Y	NOM_ABL
55	128	тыкӯл-	NOM	ALL	Y	NOM_ALL
55	129	элэксий-	NOM	ACC	TR	TR
55	130	халдят-ча-	NOM	ABL	Y	NOM_ABL
7	1		AD	PART	XY	AD_PART
7	2		NOM	AD	Y	NOM_AD
7	3		NOM	PART	Y	NOM_PART
7	4		NOM	GEN~PART~NOM	TR	TR
7	5		ALL	PART	XY	ALL_PART
7	6		*	*	*	
7	7		NOM	ALL	Y	NOM_ALL
7	8		NOM	GEN~PART~NOM	TR	TR
7	9		NOM	GEN~PART~NOM	TR	TR
7	10		*	*	*	
7	11		NOM	GENkans	Y	NOM_GENkans
7	12		*	*	*	
7	13		NOM	ABL	Y	NOM_ABL
7	14		*	*	*	
7	15		NOM	GEN~PART~NOM	TR	TR
7	16		NOM	GEN~PART~NOM	TR	TR
7	17		NOM	ALL	Y	NOM_ALL
7	18		NOM	GEN~PART~NOM	TR	TR
7	19		NOM	GEN~PART~NOM	TR	TR
7	20		NOM	GEN~PART~NOM	TR	TR
7	21		NOM	ILL	Y	NOM_ILL
7	22		NOM	PART	Y	NOM_PART
7	23		NOM	GENkans	Y	NOM_GENkans
7	24		NOM	GENkans	Y	NOM_GENkans
7	25		NOM	EL	Y	NOM_EL
7	26		NOM	GEN~PART~NOM	TR	TR
7	27		NOM	GEN~PART~NOM	TR	TR
7	28		NOM	PART	Y	NOM_PART
7	29		NOM	GEN~PART~NOM	TR	TR
7	30		NOM	EL	Y	NOM_EL
7	31		NOM	GEN~PART~NOM	TR	TR
7	32		NOM	GENkans	Y	NOM_GENkans
7	33		NOM	GEN~PART~NOM	TR	TR
7	34		NOM	AD	Y	NOM_AD
7	35		NOM	EL	Y	NOM_EL
7	36		NOM	GEN~PART~NOM	TR	TR
7	37		NOM	GEN~PART~NOM	TR	TR
7	38		AD	NOM	X	AD_NOM
7	39		NOM	PART	Y	NOM_PART
7	40		NOM	GEN~PART~NOM	TR	TR
7	41		NOM	PART	Y	NOM_PART
7	42		NOM	GEN~PART~NOM	TR	TR
7	43		NOM	GEN~PART~NOM	TR	TR
7	44		NOM	GEN~PART~NOM	TR	TR
7	45		*	*	*	
7	46		NOM	PART	Y	NOM_PART
7	47		NOM	AD	Y	NOM_AD
7	48		NOM	EL	Y	NOM_EL
7	49		NOM	GEN~PART~NOM	TR	TR
7	50		NOM	GEN~PART~NOM	TR	TR
7	51		NOM	TRL	Y	NOM_TRL
7	52		NOM	PART	Y	NOM_PART
7	53		NOM	GENpialle	Y	NOM_GENpialle
7	54		NOM	AD	Y	NOM_AD
7	55		NOM	GEN~PART~NOM	TR	TR
7	56		*	*	*	
7	57		NOM	PART	Y	NOM_PART
7	58		ALL	NOM	X	ALL_NOM
7	59		NOM	PART	Y	NOM_PART
7	60		NOM	PART	Y	NOM_PART
7	61		AD	NOM	X	AD_NOM
7	62		NOM	ALL	Y	NOM_ALL
7	63		NOM	GEN~PART~NOM	TR	TR
7	64		NOM	EL	Y	NOM_EL
7	65		*	*	*	
7	66		NOM	GEN~PART~NOM	TR	TR
7	67		NOM	AD	Y	NOM_AD
7	68		NOM	GEN~PART~NOM	TR	TR
7	69		NOM	GEN~PART~NOM	TR	TR
7	70		NOM	GEN~PART~NOM	TR	TR
7	71		NOM	GEN~PART~NOM	TR	TR
7	72		NOM	GEN~PART~NOM	TR	TR
7	73		NOM	ALL	Y	NOM_ALL
7	74		NOM	GEN~PART~NOM	TR	TR
7	75		NOM	GEN~PART~NOM	TR	TR
7	76		NOM	GEN~PART~NOM	TR	TR
7	77		NOM	ALL	Y	NOM_ALL
7	78		NOM	GEN~PART~NOM	TR	TR
7	79		NOM	ILL	Y	NOM_ILL
7	80		NOM	AD	Y	NOM_AD
7	81		NOM	ILL	Y	NOM_ILL
7	82		*	*	*	
7	83		NOM	EL	Y	NOM_EL
7	84		NOM	GENkans	Y	NOM_GENkans
7	85		NOM	GEN~PART~NOM	TR	TR
7	86		NOM	GEN~PART~NOM	TR	TR
7	87		NOM	GEN~PART~NOM	TR	TR
7	88		NOM	PART	Y	NOM_PART
7	89		NOM	GENjalest	Y	NOM_GENjalest
7	90		*	*	*	
7	91		NOM	PART	Y	NOM_PART
7	92		NOM	PART	Y	NOM_PART
7	93		NOM	GEN~PART~NOM	TR	TR
7	94		NOM	GENkans	Y	NOM_GENkans
7	95		NOM	GENpialle	Y	NOM_GENpialle
7	96		NOM	GEN~PART~NOM	TR	TR
7	97		*	*	*	
7	98		NOM	GENkans	Y	NOM_GENkans
7	99		NOM	GENkans	Y	NOM_GENkans
7	100		NOM	NOM	Y	NOM_NOM
7	101		NOM	PART	Y	NOM_PART
7	102		NOM	PART	Y	NOM_PART
7	103		NOM	GEN~PART~NOM	TR	TR
7	104		NOM	ILL	Y	NOM_ILL
7	105		NOM	GEN~PART~NOM	TR	TR
7	106		NOM	GEN~PART~NOM	TR	TR
7	107		NOM	PART	Y	NOM_PART
7	108		NOM	GEN~PART~NOM	TR	TR
7	109		NOM	AD	Y	NOM_AD
7	110		NOM	EL	Y	NOM_EL
7	111		NOM	EL	Y	NOM_EL
7	112		NOM	EL	Y	NOM_EL
7	113		NOM	GEN~PART~NOM	TR	TR
7	114		NOM	ALL	Y	NOM_ALL
7	115		NOM	PART	Y	NOM_PART
7	116		NOM	ALL	Y	NOM_ALL
7	117		NOM	GENpialle	Y	NOM_GENpialle
7	118		NOM	ALL	Y	NOM_ALL
7	119		NOM	PART	Y	NOM_PART
7	120		NOM	EL	Y	NOM_EL
7	121		NOM	GEN~PART~NOM	TR	TR
7	122		NOM	GENpialle	Y	NOM_GENpialle
7	123		NOM	GENpialle	Y	NOM_GENpialle
7	124		*	*	*	
7	125		*	*	*	
7	126		*	*	*	
7	127		NOM	PART	Y	NOM_PART
7	128		*	*	*	
7	129		NOM	GENkohta	Y	NOM_GENkohta
7	130		NOM	PART	Y	NOM_PART
58	1	a mau	SBJ	de	Y	SBJ_de
58	2	a	SBJ	DO	TR	TR
58	3	a páur	SBJ	a	Y	SBJ_a
58	4	(a) gitat	SBJ	DO	TR	TR
58	5	a pro	SBJ	DO	TR	TR
58	6	sembla	SBJ	a	Y	SBJ_a
58	7	crei	SBJ	DO	TR	TR
58	8	(a) pres	SBJ	DO	TR	TR
58	9	vei	SBJ	DO	TR	TR
58	10	influéncia	SBJ	DO	TR	TR
58	11	rencontrè	SBJ	DO	TR	TR
58	12	entrè	SBJ	dens	Y	SBJ_dens
58	13	*	*	*	*	
58	14	(es) sortit	SBJ	de	Y	SBJ_de
58	15	mena	SBJ	DO	TR	TR
58	16	pleguè 	SBJ	DO	TR	TR
58	17	dishó 	SBJ	a	Y	SBJ_a
58	18	ten	SBJ	DO	TR	TR
58	19	(a) (ar)regahat	SBJ	DO	TR	TR
58	20	tirat la lèit	SBJ	de	Y	SBJ_de
58	21	(a) atenhut	SBJ	DO	TR	TR
58	22	(a) tocat	SBJ	DO	TR	TR
58	23	s('es) batut	SBJ	contra	Y	SBJ_contra
58	24	es un amic	*	*	*	
58	25	pensa	SBJ	a	Y	SBJ_a
58	26	mingè 	SBJ	DO	TR	TR
58	27	(a) rostit	SBJ	DO	TR	TR
58	28	espèra	SBJ	DO	TR	TR
58	29	oblidè	*	*	*	
58	30	depend 	SBJ	de	Y	SBJ_de
58	31	(a) sonat	SBJ	DO	TR	TR
58	32	a hèit conseishança	*	*	*	
58	33	coneish	SBJ	DO	TR	TR
58	34	tòca	SBJ	de	Y	SBJ_de
58	35	escantís 	SBJ	DO	TR	TR
58	36	(a) fabricat	SBJ	DO	TR	TR
58	37	se trufa	SBJ	de	Y	SBJ_de
58	38	a	SBJ	DO	TR	TR
58	39	cerca	SBJ	DO	TR	TR
58	40	(a) pintrat	SBJ	DO	TR	TR
58	41	(a) nhacat	SBJ	DO	TR	TR
58	42	(a) perdut	SBJ	DO	TR	TR
58	43	gaha	SBJ	DO	TR	TR
58	44	(a) rot	SBJ	DO	TR	TR
58	45	flateja	SBJ	DO	TR	TR
58	46	aima	SBJ	DO	TR	TR
58	47	agita	SBJ	DO	TR	TR
58	48	sauneja	SBJ	a	Y	SBJ_a
58	49	(a) lavat	SBJ	DO	TR	TR
58	50	(a) mes	SBJ	DO	TR	TR
58	51	se ditz	SBJ	DO	TR	TR
58	52	castigat	SBJ	DO	TR	TR
58	53	s'arroncè	SBJ	sus	Y	SBJ_sus
58	54	s ('es) plenhada	SBJ	de	Y	SBJ_de
58	55	trobè	SBJ	DO	TR	TR
58	56	manca	a	SBJ	X	a_SBJ
58	57	a en hasti	SBJ	DO	TR	TR
